Name,UserID,Date,Ratings,Comments
BCap,11228695529,2024-05-03T13:02:54-07:00,1,"How about just charge us again 1x for the app and ditch this subscription bleed out model?   I’m happy to pay just perhaps like CaptureOne model.  Enough of the nickles and diming every month. It diminishes us as a whole.  

Ahhh yes I get it now. Let’s forget about all the original investors in your app and move along to the bloated subscription model. HARD PASS I see. I get it now. Classic. Premium. Nouveaux. Whatever you want to call it. We who bought your app from the early days. The ones who bought it SEPARATELY FOR ALL iOS iPad AND MACOS devices can now move along. Nothing to see here. Just call it whatever you want but no way is a subscription model worth anything when Apple has a perfectly great substitute NON SUBSCRIPTION ALTERNATIVE in the app store. You guys are all the same. Stop updating apps for those who were with you from the jump. Who overpaid from the jump because we believed in you. Wanted you to grow and succeed. Now its all cherry eyed happiness oh sorry no more updates we don’t need or want your support anymore. Just like Notability and all the rest. Good riddance. I will take my business elsewhere You don’t update or add features at hardly the rate to justify an annual subscription nor do you provide security for our personal journals. More of the money grubbing same."
MadtownGracie,11227477555,2024-05-03T05:58:05-07:00,5,"I've been using DayOne for a few years now.   I was looking for an app that would help me document my journey into the crafting world - saving photos, learning techniques etc.  but I soon was using it for documenting nearly everything in my life.  From being able to have multiple journals, to tags, and the ability to access my journals on all the platforms I use (iOS, Mac, Windows) - this app hits every checkmark for what I wanted in a journal, and more!  

I recently had to contact support for help with an issue, and immediately got a response (AI assistant), and when my issue was more complicated (so I thought), got an immediate response from one of their ""Happiness Engineers"".  That made me smile twice: first on reading it, and second because the help I got really made me happy!  (As it turned out - it wasn't anything with DayOne app, it was user error, but the Support folks were amazing in helping me understand what happened!)

Highly recommend this app!"
Maartje7719,11225592216,2024-05-02T16:49:03-07:00,5,Nice app to journal and put quotes along with it. As exciting as writing on paper!
Justme0719,11223442786,2024-05-02T03:34:56-07:00,4,"I’ve been using Day one after switching from another app. Great decision.  However, I wished there were a few changes. The option to change the color of my highlighted text. Why is yellow the only color?  Also, it would be nice to hide journals that you are not currently using. Its frustrating that I have to see all of the journals that are not relevant to me now. I don’t want to delete them just hid them."
Dana's Stuff,11223068134,2024-05-02T00:50:50-07:00,2,I’m sure the app is fine.  But you will get emails every day even if you unsubscribe. Very annoying.
717Megs,11222655702,2024-05-01T21:35:42-07:00,5,I’ve had this app for over a year and have used it almost everyday to reflect and store memories. I would highly recommend this app to anyone who needs a good journaling app.
Daddy bone 72,11222335544,2024-05-01T19:09:08-07:00,4,The only thing is missing is that you be able to use different colors so you could so you can separate everything in color in the entries
JoeyFourfingers,11219953042,2024-05-01T04:20:55-07:00,1,"How are you supposed to complete an entry without a keyboard?! 

I can tag my location and add a picture and add a voice memo but without a keyboard… This app is completely useless"
Poor Jett,11216440840,2024-04-30T05:10:31-07:00,5,"I have use Day One daily for years. I am a writer and teacher. I have experimented with other journal apps. None compares. Syncs flawlessly across all my devices. I love and rely on it.
I also love the fact that the developer is constantly updating and maintaining the app. Thank you!"
FritzvonShariff,11215806030,2024-04-30T00:44:02-07:00,5,"It’s logs and does exactly what I need it to do. It’s familiar because it feels like notes, but it’s dedicated to journaling. Day One does what it needs to do. It’s daily prompts blow me away at times!!! I also like the fact you can print a book after"
It's Dr. Babe to you,11215114610,2024-04-29T19:03:38-07:00,5,I have been using this app for ten years and love it. I’m hoping it will be around forever.
Wandering Ram,11214967570,2024-04-29T17:57:37-07:00,4,Use it everyday but would like to be able to create multiple word tags with hyphens in my desktop app just like I can in my iOS apps. The desktop only allows me to create multiple word tags with an underscore.  (e.g. Time-Management in iOS vs. Time_Management on MacOS app).
Taro1029taro,11213047690,2024-04-29T05:32:27-07:00,1,"A very frustrating thing happens every time I open my computer to continue a diary entry I had started writing. If I add more to it using my phone, when I open my computer again, the system defaults to the content on the computer. As a result, the several thousand words I just wrote disappear in an instant. Even though my phone asks me if I want to use the version on the computer, there is no option to cancel, and I am forced to lose what I wrote."
